iter	Passed	Remaining
1867	429	4166
1868	429	4166
1869	429	4166
1870	429	4166
1871	430	4165
1872	430	4167
1873	430	4167
1874	431	4168
1875	431	4168
1876	431	4168
1877	432	4168
1878	432	4170
1879	432	4171
1880	433	4172
1881	433	4176
1882	434	4177
1883	434	4177
1884	434	4177
1885	434	4177
1886	435	4178
1887	435	4178
1888	435	4178
1889	436	4180
1890	436	4180
1891	436	4180
1892	437	4180
1893	437	4181
1894	437	4181
1895	437	4181
1896	438	4181
1897	438	4182
1898	438	4182
1899	439	4182
1900	439	4183
1901	440	4188
1902	440	4188
1903	440	4190
1904	441	4190
1905	441	4189
1906	441	4188
1907	441	4187
1908	441	4187
1909	442	4186
1910	442	4188
1911	442	4187
1912	442	4187
1913	443	4187
1914	443	4186
1915	443	4186
1916	443	4185
1917	443	4184
1918	444	4184
1919	444	4184
1920	444	4186
1921	445	4186
1922	445	4186
1923	445	4187
1924	445	4187
1925	446	4187
1926	446	4188
1927	446	4188
1928	447	4188
1929	447	4187
1930	447	4187
1931	447	4188
1932	448	4187
1933	448	4187
1934	448	4186
1935	448	4185
1936	448	4185
1937	449	4186
1938	450	4192
1939	450	4194
1940	450	4194
1941	450	4193
1942	451	4193
1943	451	4192
1944	451	4191
1945	451	4191
1946	451	4190
1947	452	4190
1948	452	4189
1949	452	4189
1950	452	4188
1951	453	4189
1952	453	4189
1953	453	4188
1954	453	4188
1955	453	4187
1956	454	4186
1957	454	4186
1958	454	4185
1959	454	4185
1960	454	4184
1961	455	4184
1962	455	4183
1963	455	4182
1964	455	4182
1965	455	4181
1966	456	4181
1967	456	4180
1968	456	4179
1969	456	4179
1970	456	4178
1971	456	4177
1972	457	4177
1973	457	4176
1974	457	4175
1975	457	4175
1976	457	4174
1977	458	4174
1978	458	4174
1979	458	4174
1980	458	4174
1981	459	4174
1982	459	4173
1983	459	4173
1984	459	4172
1985	459	4171
1986	460	4171
1987	460	4171
1988	460	4171
1989	460	4171
1990	461	4172
1991	461	4172
1992	461	4172
1993	461	4171
1994	462	4171
1995	462	4170
1996	462	4170
1997	462	4169
1998	462	4169
1999	463	4168
2000	463	4167
2001	463	4167
2002	463	4166
2003	464	4168
2004	464	4167
2005	464	4167
2006	464	4166
2007	464	4166
2008	465	4165
2009	465	4165
2010	465	4168
2011	466	4168
2012	466	4168
2013	466	4169
2014	467	4169
2015	467	4169
2016	467	4169
2017	467	4170
2018	468	4170
2019	468	4170
2020	468	4170
2021	469	4171
2022	469	4171
2023	469	4171
2024	469	4171
2025	470	4171
2026	470	4171
2027	470	4172
2028	471	4172
2029	471	4172
2030	471	4172
2031	471	4172
2032	472	4173
2033	472	4173
2034	472	4173
2035	473	4173
2036	473	4174
2037	473	4174
2038	473	4174
2039	474	4176
2040	474	4177
2041	475	4177
2042	475	4177
2043	475	4178
2044	475	4178
2045	476	4178
2046	476	4178
2047	476	4179
2048	477	4180
2049	477	4181
2050	477	4181
2051	478	4181
2052	478	4181
2053	478	4182
2054	478	4182
2055	479	4182
2056	479	4182
2057	479	4183
2058	480	4184
2059	480	4186
2060	481	4186
2061	481	4190
2062	482	4190
2063	482	4190
2064	482	4190
2065	482	4190
2066	482	4189
2067	483	4189
2068	483	4188
2069	483	4188
2070	483	4187
2071	483	4187
2072	484	4186
2073	484	4185
2074	484	4185
2075	484	4184
2076	484	4183
2077	485	4183
2078	485	4182
2079	485	4182
2080	485	4181
2081	485	4180
2082	485	4180
2083	486	4179
2084	486	4179
2085	486	4178
2086	486	4177
2087	486	4177
2088	487	4176
2089	487	4176
2090	487	4175
2091	487	4175
2092	488	4175
2093	488	4175
2094	488	4175
2095	488	4175
2096	489	4175
2097	489	4175
2098	489	4176
2099	489	4175
2100	490	4177
2101	490	4177
2102	490	4177
2103	491	4176
2104	491	4175
2105	491	4175
2106	491	4174
2107	491	4173
2108	491	4173
2109	492	4172
2110	492	4172
2111	492	4171
2112	492	4172
2113	493	4172
2114	493	4171
2115	493	4170
2116	493	4169
2117	493	4170
2118	494	4169
2119	494	4168
2120	494	4168
2121	494	4168
2122	494	4168
2123	495	4167
2124	495	4166
2125	495	4166
2126	495	4165
2127	495	4165
2128	496	4164
2129	496	4163
2130	496	4163
2131	496	4162
2132	496	4162
2133	497	4161
2134	497	4161
2135	497	4161
2136	497	4162
2137	498	4162
2138	498	4162
2139	498	4162
2140	498	4161
2141	499	4160
2142	499	4160
2143	499	4159
2144	499	4159
2145	499	4158
2146	500	4158
2147	500	4158
2148	500	4158
2149	501	4159
2150	501	4159
2151	501	4160
2152	501	4160
2153	502	4160
2154	502	4160
2155	502	4159
2156	502	4159
2157	503	4158
2158	503	4158
2159	503	4157
2160	503	4156
2161	503	4156
2162	503	4155
2163	504	4155
2164	504	4154
2165	504	4153
2166	504	4153
2167	504	4152
2168	505	4152
2169	505	4151
2170	505	4150
2171	505	4150
2172	505	4149
2173	506	4151
2174	506	4152
2175	506	4152
2176	507	4152
2177	507	4152
2178	507	4152
2179	508	4152
2180	508	4153
2181	508	4153
2182	508	4153
2183	509	4153
2184	509	4154
2185	509	4154
2186	510	4154
2187	510	4155
2188	510	4155
2189	510	4155
2190	511	4155
2191	511	4155
2192	511	4154
2193	511	4155
2194	512	4155
2195	512	4155
2196	512	4154
2197	512	4154
2198	513	4158
2199	513	4158
2200	514	4158
2201	514	4158
2202	514	4158
2203	515	4158
2204	515	4158
2205	515	4158
2206	515	4158
2207	515	4157
2208	516	4158
2209	516	4158
2210	516	4157
2211	516	4157
2212	517	4156
2213	517	4156
2214	517	4155
2215	517	4155
2216	518	4154
2217	518	4154
2218	518	4154
2219	518	4153
2220	518	4153
2221	519	4153
2222	519	4152
2223	519	4152
2224	519	4151
2225	519	4152
2226	520	4154
2227	520	4155
2228	521	4155
2229	521	4155
2230	521	4155
2231	522	4156
2232	522	4156
2233	522	4156
2234	522	4155
2235	523	4155
2236	523	4155
2237	523	4157
2238	524	4158
2239	524	4158
2240	524	4158
2241	524	4158
2242	525	4157
2243	525	4156
2244	525	4156
2245	525	4155
2246	525	4155
2247	526	4154
2248	526	4154
2249	526	4153
2250	526	4153
2251	526	4152
2252	527	4152
2253	527	4152
2254	527	4151
2255	527	4151
2256	527	4150
2257	528	4150
2258	528	4149
2259	528	4148
2260	528	4149
2261	529	4149
2262	529	4151
2263	529	4151
2264	530	4150
2265	530	4150
2266	530	4149
2267	530	4149
2268	530	4148
2269	531	4148
2270	531	4147
2271	531	4147
2272	531	4146
2273	531	4145
2274	532	4145
2275	532	4144
2276	532	4144
2277	532	4143
2278	532	4143
2279	533	4143
2280	533	4146
2281	534	4148
2282	534	4147
2283	534	4147
2284	534	4147
2285	535	4146
2286	535	4146
2287	535	4145
2288	535	4145
2289	535	4144
2290	536	4143
2291	536	4143
2292	536	4143
2293	536	4142
2294	536	4141
2295	537	4141
2296	537	4141
2297	537	4140
2298	537	4140
2299	538	4141
2300	538	4141
2301	538	4141
2302	538	4140
2303	539	4140
2304	539	4139
2305	539	4139
2306	539	4139
2307	539	4138
2308	540	4138
2309	540	4137
2310	540	4138
2311	541	4139
2312	541	4138
2313	541	4139
2314	541	4139
2315	542	4138
2316	542	4138
2317	542	4137
2318	542	4137
2319	542	4136
2320	542	4135
2321	543	4135
2322	543	4134
2323	543	4133
2324	543	4132
2325	543	4132
2326	543	4131
2327	544	4130
2328	544	4130
2329	544	4129
2330	544	4128
2331	544	4128
2332	545	4127
2333	545	4127
2334	545	4126
2335	545	4126
2336	545	4126
2337	546	4125
2338	546	4125
2339	546	4125
2340	546	4125
2341	547	4125
2342	547	4125
2343	547	4125
2344	547	4125
2345	548	4124
2346	548	4124
2347	548	4124
2348	548	4123
2349	548	4123
2350	549	4122
2351	549	4122
2352	549	4122
2353	549	4121
2354	550	4121
2355	550	4120
2356	550	4120
2357	550	4119
2358	550	4119
2359	551	4118
2360	551	4118
2361	551	4117
2362	551	4117
2363	551	4116
2364	552	4116
2365	552	4115
2366	552	4115
2367	552	4115
2368	552	4115
2369	553	4115
2370	553	4115
2371	553	4114
2372	554	4116
2373	554	4116
2374	554	4116
2375	554	4116
2376	555	4116
2377	555	4116
2378	555	4116
2379	555	4115
2380	556	4115
2381	556	4114
2382	556	4113
2383	556	4113
2384	556	4112
2385	557	4112
2386	557	4111
2387	557	4111
2388	557	4111
2389	557	4111
2390	558	4110
2391	558	4109
2392	558	4110
2393	558	4109
2394	558	4108
2395	559	4108
2396	559	4108
2397	559	4110
2398	560	4113
2399	561	4114
2400	561	4114
2401	561	4114
2402	562	4118
2403	562	4117
2404	562	4117
2405	563	4117
2406	563	4116
2407	563	4116
2408	563	4115
2409	563	4114
2410	563	4114
2411	564	4113
2412	564	4113
2413	564	4112
2414	564	4112
2415	564	4111
2416	565	4111
2417	565	4111
2418	565	4111
2419	565	4111
2420	566	4110
2421	566	4110
2422	566	4109
2423	566	4109
2424	566	4108
2425	567	4108
2426	567	4107
2427	567	4108
2428	567	4107
2429	567	4106
2430	568	4106
2431	568	4106
2432	568	4106
2433	569	4106
2434	569	4106
2435	569	4106
2436	569	4105
2437	570	4107
2438	570	4107
2439	570	4106
2440	570	4106
2441	571	4105
2442	571	4105
2443	571	4104
2444	571	4104
2445	571	4103
2446	572	4103
2447	572	4102
2448	572	4101
2449	572	4101
2450	572	4100
2451	572	4100
2452	573	4102
2453	574	4104
2454	574	4104
2455	574	4103
2456	574	4103
2457	574	4102
2458	575	4102
2459	575	4101
2460	575	4100
2461	575	4100
2462	575	4099
2463	575	4098
2464	576	4098
2465	576	4097
2466	576	4096
2467	576	4096
2468	576	4095
2469	576	4095
2470	577	4095
2471	577	4095
2472	577	4095
2473	577	4094
2474	578	4093
2475	578	4093
2476	578	4092
2477	578	4092
2478	578	4091
2479	579	4091
2480	579	4090
2481	579	4090
2482	579	4089
2483	579	4089
2484	580	4088
2485	580	4087
2486	580	4088
2487	580	4087
2488	580	4087
2489	581	4086
2490	581	4087
2491	581	4086
2492	581	4086
2493	582	4086
2494	582	4085
2495	582	4084
2496	582	4084
2497	582	4083
2498	583	4083
2499	583	4082
2500	583	4081
2501	583	4081
2502	583	4080
2503	583	4079
2504	584	4079
2505	584	4078
2506	584	4077
2507	584	4077
2508	584	4076
2509	584	4075
2510	585	4075
2511	585	4074
2512	585	4074
2513	585	4073
2514	586	4074
2515	586	4074
2516	586	4075
2517	587	4075
2518	587	4075
2519	587	4075
2520	587	4074
2521	588	4074
2522	588	4075
2523	588	4075
2524	588	4075
2525	589	4075
2526	589	4075
2527	589	4074
2528	589	4074
2529	590	4074
2530	590	4074
2531	590	4074
2532	590	4074
2533	591	4074
2534	591	4073
2535	591	4073
2536	591	4072
2537	591	4072
2538	592	4071
2539	592	4071
2540	592	4071
2541	592	4071
2542	593	4071
2543	593	4074
2544	594	4074
2545	594	4074
2546	594	4074
2547	594	4075
2548	595	4075
2549	595	4076
2550	596	4076
2551	596	4076
2552	596	4077
2553	596	4077
2554	597	4077
2555	597	4078
2556	597	4078
2557	598	4078
2558	598	4078
2559	598	4078
2560	598	4078
2561	599	4078
2562	599	4078
2563	599	4078
2564	600	4080
2565	600	4081
2566	600	4081
2567	601	4081
2568	601	4081
2569	601	4080
2570	602	4082
2571	602	4081
2572	602	4081
2573	602	4081
2574	603	4080
2575	603	4080
2576	603	4080
2577	603	4079
2578	603	4079
2579	604	4078
2580	604	4078
2581	604	4077
2582	604	4077
2583	604	4076
2584	605	4076
2585	605	4075
2586	605	4075
2587	605	4074
2588	605	4074
2589	606	4073
2590	606	4073
2591	606	4072
2592	606	4071
2593	606	4071
2594	606	4071
2595	607	4070
2596	607	4069
2597	607	4070
2598	607	4070
2599	608	4070
2600	608	4070
2601	608	4070
2602	609	4071
2603	609	4072
2604	609	4072
2605	610	4072
2606	610	4071
2607	610	4071
2608	610	4070
2609	610	4070
2610	611	4069
2611	611	4069
2612	611	4070
2613	611	4069
2614	612	4069
2615	612	4068
2616	612	4068
2617	612	4067
2618	612	4066
2619	613	4066
2620	613	4066
2621	613	4065
2622	613	4065
2623	613	4064
2624	613	4063
2625	614	4063
2626	614	4062
2627	614	4062
2628	614	4061
2629	614	4061
2630	615	4060
2631	615	4060
2632	615	4059
2633	615	4059
2634	615	4058
2635	616	4058
2636	616	4057
2637	616	4057
2638	616	4056
2639	616	4056
2640	617	4055
2641	617	4055
2642	617	4054
2643	618	4057
2644	618	4056
2645	618	4056
2646	618	4055
2647	618	4055
2648	619	4055
2649	619	4054
2650	619	4054
2651	619	4054
2652	619	4053
2653	620	4052
2654	620	4053
2655	620	4053
2656	620	4053
2657	621	4052
2658	621	4052
2659	621	4052
2660	621	4051
2661	622	4051
2662	622	4051
2663	622	4050
2664	622	4050
2665	622	4049
2666	623	4049
2667	623	4049
2668	623	4048
2669	623	4048
2670	623	4047
2671	624	4046
2672	624	4046
2673	624	4045
2674	624	4045
2675	624	4045
2676	625	4045
2677	625	4045
2678	625	4045
2679	626	4045
2680	626	4045
2681	627	4049
2682	627	4052
2683	628	4052
2684	628	4052
2685	628	4052
2686	629	4052
2687	629	4052
2688	629	4053
2689	629	4053
2690	630	4053
2691	630	4053
2692	630	4053
2693	631	4053
2694	631	4053
2695	631	4053
2696	631	4053
2697	632	4053
2698	632	4053
2699	632	4053
2700	632	4053
2701	633	4053
2702	633	4053
2703	633	4053
2704	634	4053
2705	634	4054
2706	634	4054
2707	634	4054
2708	635	4055
2709	635	4055
2710	635	4055
2711	636	4055
2712	636	4054
2713	636	4054
2714	636	4054
2715	637	4053
2716	637	4053
2717	637	4053
2718	637	4052
2719	637	4052
2720	638	4052
2721	638	4051
2722	638	4051
2723	638	4051
2724	638	4050
2725	639	4050
2726	639	4049
2727	639	4049
2728	639	4049
2729	640	4051
2730	641	4053
2731	641	4053
2732	641	4053
2733	641	4054
2734	642	4054
2735	642	4054
2736	642	4053
2737	642	4053
2738	643	4052
2739	643	4052
2740	643	4051
2741	643	4051
2742	643	4050
2743	644	4050
2744	644	4049
2745	644	4049
2746	644	4048
2747	644	4048
2748	645	4047
2749	645	4047
2750	645	4046
2751	645	4046
2752	645	4045
2753	645	4045
2754	646	4044
2755	646	4044
2756	646	4043
2757	646	4043
2758	646	4042
2759	647	4041
2760	647	4041
2761	647	4040
2762	647	4040
2763	647	4039
2764	648	4039
2765	648	4038
2766	648	4038
2767	648	4038
2768	649	4039
2769	649	4039
2770	649	4038
2771	649	4038
2772	650	4040
2773	650	4039
2774	650	4039
2775	650	4038
2776	651	4037
2777	651	4037
2778	651	4037
2779	651	4036
2780	651	4036
2781	652	4036
2782	652	4036
2783	652	4035
2784	652	4035
2785	653	4035
2786	653	4035
2787	653	4034
2788	653	4034
2789	653	4033
2790	654	4033
2791	654	4033
2792	654	4032
2793	654	4032
2794	655	4032
2795	655	4031
2796	655	4031
2797	655	4030
2798	655	4030
2799	656	4030
2800	656	4029
2801	656	4029
2802	656	4028
2803	656	4028
2804	657	4028
2805	657	4027
2806	657	4028
2807	657	4027
2808	658	4027
2809	658	4027
2810	658	4027
2811	658	4026
2812	658	4026
2813	659	4025
2814	659	4025
2815	659	4025
2816	659	4024
2817	660	4024
2818	660	4023
2819	660	4024
2820	660	4024
2821	661	4023
2822	661	4023
2823	661	4022
2824	661	4022
2825	661	4021
2826	662	4021
2827	662	4020
2828	662	4020
2829	662	4019
2830	662	4019
2831	662	4018
2832	663	4018
2833	663	4017
2834	663	4017
2835	663	4016
2836	663	4016
2837	664	4015
2838	664	4016
2839	664	4015
2840	664	4016
2841	665	4015
2842	665	4015
2843	667	4024
2844	667	4026
2845	668	4028
2846	668	4028
2847	668	4028
2848	669	4028
2849	669	4028
2850	669	4028
2851	669	4027
2852	670	4027
2853	670	4027
2854	670	4026
2855	670	4026
2856	671	4026
2857	671	4026
2858	671	4026
2859	671	4025
2860	672	4025
2861	672	4025
2862	672	4025
2863	672	4024
2864	672	4024
2865	673	4023
2866	673	4023
2867	673	4024
2868	674	4025
2869	674	4026
2870	675	4028
2871	675	4030
2872	676	4030
2873	676	4030
2874	676	4030
2875	676	4030
2876	677	4032
2877	677	4032
2878	678	4036
2879	679	4036
2880	679	4037
2881	680	4040
2882	680	4041
2883	680	4040
2884	681	4040
2885	681	4039
2886	681	4041
2887	682	4041
2888	682	4040
2889	682	4040
2890	682	4039
2891	682	4039
2892	683	4039
2893	683	4038
2894	683	4038
2895	683	4039
2896	684	4039
2897	684	4038
2898	684	4038
2899	684	4038
2900	685	4037
2901	685	4037
2902	685	4036
2903	685	4036
2904	685	4035
2905	685	4034
2906	686	4034
2907	686	4033
2908	686	4033
2909	686	4032
2910	686	4032
2911	687	4032
2912	687	4032
2913	687	4032
2914	687	4032
2915	688	4033
2916	689	4036
2917	689	4038
2918	690	4038
2919	690	4037
2920	690	4037
2921	690	4037
2922	691	4037
2923	691	4037
2924	691	4037
2925	693	4044
2926	693	4046
2927	693	4046
2928	694	4046
2929	694	4045
2930	694	4045
2931	694	4044
2932	694	4044
2933	695	4043
2934	695	4043
2935	695	4042
2936	695	4042
2937	695	4041
2938	696	4041
2939	696	4040
2940	696	4040
2941	696	4039
2942	696	4039
2943	697	4038
2944	697	4038
2945	697	4037
2946	698	4039
2947	698	4039
2948	698	4038
2949	698	4038
2950	698	4037
2951	699	4037
2952	699	4037
2953	699	4036
2954	699	4036
2955	699	4035
2956	700	4035
2957	700	4035
2958	700	4035
2959	700	4035
2960	701	4035
2961	701	4034
2962	701	4034
2963	701	4034
2964	702	4034
2965	702	4033
2966	702	4033
2967	702	4032
2968	702	4032
2969	703	4031
2970	703	4031
2971	703	4031
2972	703	4030
2973	703	4030
2974	704	4029
2975	704	4029
2976	704	4028
2977	704	4028
2978	705	4029
2979	705	4028
2980	705	4029
2981	705	4029
2982	706	4029
2983	706	4030
2984	706	4029
2985	707	4029
2986	707	4029
2987	707	4029
2988	707	4029
2989	708	4029
2990	708	4028
2991	708	4028
2992	708	4027
2993	708	4027
2994	709	4027
2995	709	4026
2996	709	4026
2997	709	4026
2998	710	4025
2999	710	4025
3000	710	4025
3001	710	4024
3002	711	4024
3003	711	4024
3004	711	4024
3005	711	4023
3006	711	4023
3007	712	4023
3008	712	4023
3009	712	4022
3010	712	4022
3011	713	4022
3012	713	4023
3013	713	4023
3014	714	4023
3015	714	4023
3016	714	4023
3017	715	4023
3018	715	4023
3019	715	4023
3020	715	4022
3021	716	4022
3022	716	4022
3023	716	4022
3024	716	4022
3025	717	4022
3026	717	4022
3027	717	4021
3028	717	4021
3029	718	4021
3030	718	4021
3031	718	4022
3032	718	4022
3033	719	4021
3034	719	4024
3035	720	4024
3036	720	4024
3037	720	4024
3038	721	4025
3039	721	4024
3040	721	4024
3041	721	4024
3042	722	4024
3043	722	4023
3044	722	4023
3045	722	4022
3046	722	4022
3047	723	4021
3048	723	4021
3049	723	4020
3050	723	4019
3051	723	4019
3052	723	4018
3053	724	4018
3054	724	4018
3055	724	4017
3056	724	4017
3057	725	4016
3058	725	4016
3059	725	4015
3060	725	4015
3061	725	4014
3062	725	4013
3063	726	4013
3064	726	4012
3065	726	4012
3066	726	4011
3067	726	4011
3068	727	4011
3069	727	4011
3070	727	4010
3071	727	4010
3072	728	4010
3073	728	4010
3074	728	4010
3075	729	4011
3076	729	4010
3077	729	4012
3078	730	4012
3079	730	4012
3080	730	4011
3081	730	4011
3082	731	4011
3083	731	4011
3084	731	4010
3085	731	4009
3086	731	4009
3087	732	4009
3088	732	4008
3089	732	4008
3090	733	4011
3091	733	4011
3092	733	4011
3093	734	4011
3094	734	4010
3095	734	4010
3096	734	4010
3097	734	4009
3098	735	4009
3099	735	4008
3100	735	4008
3101	735	4007
3102	735	4007
3103	736	4006
3104	736	4006
3105	736	4005
3106	736	4005
3107	736	4005
3108	737	4006
3109	737	4006
3110	738	4006
3111	738	4006
3112	738	4005
3113	738	4005
3114	738	4004
3115	738	4004
3116	739	4003
3117	739	4002
3118	739	4002
3119	739	4001
3120	740	4002
3121	740	4002
3122	740	4002
3123	740	4002
3124	741	4002
3125	741	4002
3126	741	4002
3127	741	4002
3128	742	4001
3129	742	4001
3130	742	4000
3131	742	4000
3132	742	4000
3133	743	3999
3134	743	3999
3135	743	3998
3136	743	3998
3137	744	3997
3138	744	3997
3139	744	3996
3140	744	3996
3141	744	3996
3142	745	3996
3143	745	3997
3144	745	3997
3145	746	3998
3146	746	3998
3147	747	3998
3148	747	3998
3149	747	3998
3150	747	3997
3151	747	3997
3152	748	3997
3153	748	3996
3154	748	3996
3155	748	3996
3156	748	3995
3157	749	3995
3158	749	3994
3159	749	3994
3160	749	3994
3161	749	3993
3162	750	3993
3163	750	3993
3164	750	3992
3165	750	3992
3166	751	3991
3167	751	3991
3168	751	3990
3169	751	3990
3170	751	3990
3171	752	3990
3172	752	3990
3173	752	3989
3174	752	3989
3175	753	3989
3176	753	3989
3177	753	3989
3178	754	3989
3179	754	3989
3180	754	3989
3181	754	3988
3182	754	3988
3183	755	3988
3184	755	3987
3185	755	3987
3186	755	3986
3187	755	3986
3188	756	3985
3189	756	3985
3190	756	3984
3191	756	3984
3192	756	3983
3193	757	3983
3194	757	3982
3195	757	3982
3196	757	3982
3197	757	3982
3198	758	3981
3199	758	3981
3200	758	3980
3201	758	3979
3202	758	3979
3203	759	3978
3204	759	3978
3205	759	3977
3206	760	3980
3207	760	3980
3208	760	3981
3209	761	3980
3210	761	3980
3211	761	3979
3212	761	3981
3213	762	3980
3214	762	3980
3215	762	3979
3216	762	3979
3217	763	3979
3218	763	3978
3219	763	3978
3220	763	3977
3221	763	3977
3222	764	3977
3223	764	3976
3224	764	3976
3225	764	3975
3226	764	3975
3227	765	3975
3228	765	3974
3229	765	3974
3230	765	3974
3231	765	3973
3232	766	3973
3233	766	3973
3234	766	3972
3235	766	3972
3236	767	3972
3237	767	3972
3238	767	3971
3239	767	3971
3240	767	3970
3241	768	3970
3242	768	3970
3243	768	3971
3244	769	3971
3245	769	3971
3246	769	3971
3247	769	3971
3248	770	3970
3249	770	3970
3250	770	3969
3251	770	3969
3252	770	3969
3253	771	3968
3254	771	3968
3255	771	3967
3256	771	3966
3257	771	3966
3258	772	3965
3259	772	3965
3260	772	3964
3261	772	3964
3262	772	3963
3263	773	3963
3264	773	3963
3265	773	3963
3266	773	3962
3267	773	3961
3268	774	3961
3269	774	3960
3270	774	3960
3271	774	3960
3272	774	3959
3273	774	3958
3274	775	3958
3275	775	3957
3276	775	3957
3277	775	3956
3278	775	3956
3279	776	3955
3280	776	3955
3281	776	3954
3282	776	3954
3283	776	3953
3284	776	3953
3285	777	3952
3286	777	3951
3287	777	3951
3288	777	3952
3289	778	3952
3290	778	3951
3291	778	3951
3292	778	3950
3293	779	3950
3294	779	3950
3295	779	3950
3296	779	3949
3297	779	3948
3298	779	3948
3299	780	3947
3300	780	3947
3301	780	3948
3302	780	3947
3303	781	3947
3304	781	3947
3305	781	3946
3306	781	3946
3307	781	3945
3308	782	3945
3309	782	3944
3310	782	3944
3311	782	3943
3312	782	3943
3313	783	3942
3314	783	3941
3315	783	3941
3316	783	3940
3317	783	3940
3318	783	3940
3319	784	3939
3320	784	3939
3321	784	3938
3322	784	3938
3323	784	3937
3324	785	3937
3325	785	3937
3326	785	3936
3327	785	3936
3328	786	3936
3329	786	3938
3330	787	3939
3331	787	3939
3332	787	3938
3333	787	3938
3334	788	3937
3335	788	3937
3336	788	3936
3337	788	3936
3338	788	3935
3339	788	3935
3340	789	3934
3341	789	3934
3342	789	3933
3343	789	3933
3344	789	3932
3345	790	3932
3346	790	3932
3347	790	3931
3348	790	3931
3349	790	3931
3350	791	3930
3351	791	3930
3352	791	3929
3353	791	3929
3354	791	3928
3355	792	3928
3356	792	3927
3357	792	3927
3358	792	3926
3359	792	3926
3360	793	3925
3361	793	3925
3362	793	3924
3363	793	3924
3364	794	3928
3365	794	3928
3366	795	3928
3367	795	3928
3368	795	3928
3369	795	3927
3370	796	3927
3371	796	3926
3372	796	3926
3373	796	3926
3374	796	3925
3375	797	3925
3376	797	3924
3377	797	3924
3378	797	3923
3379	797	3923
3380	798	3922
3381	798	3922
3382	798	3922
3383	798	3921
3384	798	3921
3385	799	3920
3386	799	3920
3387	799	3920
3388	800	3921
3389	800	3922
3390	800	3922
3391	801	3922
3392	801	3922
3393	801	3922
3394	801	3922
3395	802	3922
3396	802	3921
3397	802	3921
3398	802	3920
3399	802	3920
3400	803	3920
3401	803	3919
3402	803	3919
3403	803	3918
3404	804	3918
3405	804	3918
3406	804	3918
3407	804	3917
3408	804	3917
3409	805	3916
3410	805	3916
3411	805	3915
3412	805	3915
3413	805	3915
3414	806	3914
3415	806	3914
3416	806	3914
3417	806	3913
3418	806	3913
3419	807	3912
3420	807	3912
3421	807	3911
3422	807	3911
3423	807	3911
3424	808	3910
3425	808	3910
3426	808	3910
3427	808	3910
3428	809	3910
3429	809	3910
3430	809	3910
3431	809	3909
3432	810	3909
3433	810	3909
3434	810	3908
3435	810	3908
3436	810	3908
3437	811	3907
3438	811	3907
3439	811	3907
3440	811	3906
3441	812	3906
3442	812	3906
3443	812	3905
3444	812	3905
3445	812	3905
3446	813	3905
3447	813	3904
3448	813	3904
3449	813	3904
3450	814	3903
3451	814	3903
3452	814	3903
3453	814	3902
3454	814	3902
3455	815	3901
3456	815	3901
3457	815	3901
3458	815	3900
3459	815	3900
3460	816	3899
3461	816	3899
3462	816	3898
3463	816	3898
3464	816	3897
3465	817	3898
3466	817	3897
3467	817	3897
3468	817	3897
3469	818	3897
3470	818	3896
3471	818	3896
3472	818	3895
3473	818	3894
3474	818	3894
3475	819	3893
3476	819	3893
3477	819	3892
3478	819	3892
3479	819	3891
3480	819	3891
3481	820	3891
3482	820	3891
3483	820	3891
3484	821	3890
3485	821	3890
3486	821	3890
3487	821	3889
3488	821	3889
3489	822	3889
3490	822	3889
3491	822	3889
3492	822	3888
3493	823	3888
3494	823	3887
3495	823	3887
3496	823	3887
3497	823	3886
3498	824	3886
3499	824	3885
3500	824	3885
3501	824	3884
3502	824	3884
3503	825	3884
3504	825	3883
3505	825	3883
3506	825	3883
3507	826	3883
3508	826	3883
3509	826	3882
3510	826	3882
3511	826	3882
3512	827	3883
3513	827	3883
3514	828	3883
3515	828	3883
3516	828	3883
3517	828	3882
3518	828	3882
3519	829	3882
3520	829	3881
3521	829	3881
3522	829	3880
3523	830	3880
3524	830	3880
3525	830	3880
3526	830	3880
3527	831	3880
3528	831	3880
3529	831	3879
3530	831	3879
3531	832	3879
3532	832	3879
3533	832	3878
3534	832	3879
3535	833	3879
3536	833	3879
3537	833	3879
3538	834	3880
3539	834	3880
3540	834	3880
3541	835	3880
3542	835	3880
3543	835	3879
3544	835	3879
3545	835	3879
3546	836	3878
3547	836	3878
3548	836	3878
3549	836	3877
3550	837	3877
3551	837	3876
3552	837	3876
3553	837	3876
3554	837	3876
3555	838	3875
3556	838	3875
3557	838	3875
3558	838	3875
3559	839	3874
3560	839	3874
3561	839	3874
3562	839	3874
3563	840	3874
3564	840	3874
3565	840	3874
3566	840	3873
3567	841	3873
3568	841	3873
3569	841	3873
3570	841	3873
3571	842	3872
3572	842	3872
3573	842	3872
3574	842	3871
3575	842	3871
3576	843	3871
3577	843	3870
3578	843	3870
3579	843	3869
3580	843	3869
3581	844	3869
3582	844	3868
3583	844	3868
3584	844	3868
3585	845	3867
3586	845	3867
3587	845	3867
3588	845	3866
3589	845	3866
3590	846	3866
3591	846	3865
3592	846	3865
3593	846	3865
3594	847	3865
3595	847	3865
3596	847	3865
3597	847	3865
3598	848	3865
3599	848	3865
3600	848	3865
3601	849	3865
3602	849	3865
3603	849	3865
3604	849	3865
3605	850	3864
3606	850	3864
3607	850	3863
3608	850	3863
3609	850	3863
3610	851	3862
3611	851	3862
3612	851	3862
3613	851	3862
3614	852	3861
